year,country,quarter,education_expenditure.total_gdp_percentage,education_expenditure.per_student_primary,education_expenditure.per_student_secondary,education_expenditure.per_student_tertiary,education_expenditure.research_development,education_expenditure.infrastructure_investment,education_expenditure.teacher_training_budget,education_expenditure.digital_resources_budget,education_expenditure.special_education_funding,education_participation.enrollment_rate_primary,education_participation.enrollment_rate_secondary,education_participation.enrollment_rate_tertiary,education_participation.dropout_rate,education_participation.international_student_percentage,education_participation.special_needs_student_integration,education_participation.adult_education_participation,education_participation.vocational_training_enrollment,education_quality.teacher_qualification_index,education_quality.average_class_size,education_quality.teaching_hours_yearly,education_quality.digital_learning_percentage,education_quality.student_satisfaction_score,education_quality.graduate_employment_rate,education_quality.research_publication_index,education_quality.international_ranking_score,education_resources.student_teacher_ratio_primary,education_resources.student_teacher_ratio_secondary,education_resources.teacher_salary_index,education_resources.digital_resources_investment,education_resources.classroom_technology_level,education_resources.library_resources_per_student,education_resources.laboratory_equipment_index,education_resources.sports_facilities_rating,last_updated,education_expenditure.total_gdp_percentage_normalized,education_expenditure.per_student_primary_normalized,education_expenditure.per_student_secondary_normalized,education_expenditure.per_student_tertiary_normalized,education_expenditure.research_development_normalized,education_resources.student_teacher_ratio_primary_normalized,education_resources.student_teacher_ratio_secondary_normalized,education_resources.teacher_salary_index_normalized,education_resources.digital_resources_investment_normalized,education_participation.enrollment_rate_primary_normalized,education_participation.enrollment_rate_secondary_normalized,education_participation.enrollment_rate_tertiary_normalized,education_participation.dropout_rate_normalized,education_quality.teacher_qualification_index_normalized,education_quality.average_class_size_normalized,education_quality.teaching_hours_yearly_normalized,education_quality.digital_learning_percentage_normalized,time_period,total_investment_per_student,overall_quality_score
2009,IT,Q3,5.48,9095,9042,11660,1.74,1985,322,926,679,98.4,91.4,71.9,6.0,7.0,89.4,36.8,22.6,0.91,23,986,52,3.9,81.8,1.1,87,17.4,11.0,120,561,2.4,28,0.62,1.7,2024-12-14 14:21:57.380000,0.49333333333333346,0.6983333333333334,0.2605651412853213,0.33213141025641024,0.16,0.6749999999999998,0.2,0.4,0.122,0.46666666666666856,0.1750000000000007,0.8760000000000002,0.1,0.8400000000000003,0.5,0.93,0.7333333333333333,2009-Q3,9932.333333333334,103.2261111111111
2009,LV,Q3,6.05,7878,10478,11687,2.53,942,395,404,629,97.5,96.5,64.5,6.7,19.0,72.0,22.4,44.0,0.74,24,846,39,4.9,84.7,0.84,53,14.9,12.3,143,825,2.5,34,0.9,4.8,2024-12-14 14:21:57.380000,0.6833333333333332,0.2926666666666667,0.6196549137284321,0.3375400641025641,0.6866666666666665,0.36250000000000004,0.46000000000000013,0.86,0.65,0.16666666666666666,0.8125,0.58,0.17,0.16000000000000014,0.6,0.23,0.3,2009-Q3,10014.333333333334,87.8725
2009,LT,Q3,5.63,7934,9732,13476,2.13,1184,375,909,825,97.3,91.8,61.5,9.3,7.2,73.0,21.5,45.3,0.77,21,946,49,4.4,76.6,1.11,95,17.2,12.3,130,661,5.0,67,0.83,4.3,2024-12-14 14:21:57.380000,0.5433333333333333,0.31133333333333335,0.4331082770692673,0.6959134615384616,0.41999999999999993,0.6499999999999999,0.46000000000000013,0.6,0.322,0.09999999999999905,0.22499999999999964,0.46,0.43000000000000005,0.28000000000000025,0.3,0.73,0.6333333333333333,2009-Q3,10380.666666666666,99.65194444444444
2009,LU,Q3,7.0,9688,8496,11901,1.79,1884,608,723,425,98.5,93.4,58.3,5.7,14.7,80.1,24.4,43.3,0.78,18,817,43,4.7,65.4,0.92,64,19.5,10.9,100,938,4.0,42,0.67,2.3,2024-12-14 14:21:57.381000,1.0,0.896,0.12403100775193798,0.38040865384615385,0.19333333333333336,0.9375,0.18000000000000008,0.0,0.876,0.5,0.4250000000000007,0.3319999999999999,0.07000000000000002,0.3200000000000003,0.0,0.085,0.43333333333333335,2009-Q3,10028.333333333334,84.55319444444444
2009,MT,Q3,5.94,7619,11236,14490,1.89,1438,398,304,910,97.1,93.3,53.7,14.2,10.1,89.7,25.5,37.7,0.77,22,930,31,4.8,73.1,0.84,95,14.5,13.8,146,656,4.5,27,0.95,1.5,2024-12-14 14:21:57.381000,0.6466666666666668,0.20633333333333334,0.8092023005751438,0.8990384615384616,0.25999999999999995,0.3125,0.7600000000000001,0.92,0.312,0.03333333333333144,0.41249999999999964,0.1480000000000001,0.9199999999999999,0.28000000000000025,0.4,0.65,0.03333333333333333,2009-Q3,11115.0,96.57277777777777
2009,NL,Q3,5.31,8842,10147,11698,2.63,571,594,895,911,98.5,90.6,57.2,13.6,4.5,89.8,16.6,29.0,0.7,26,969,42,4.5,73.5,1.48,68,16.0,14.9,150,587,1.2,31,0.92,3.1,2024-12-14 14:21:57.381000,0.43666666666666654,0.614,0.5368842210552638,0.33974358974358976,0.7533333333333333,0.5,0.9800000000000001,1.0,0.174,0.5,0.07499999999999929,0.2880000000000001,0.86,0.0,0.8,0.845,0.4,2009-Q3,10229.0,98.93541666666668
2009,PL,Q3,5.2,9702,8909,11398,1.65,845,333,512,416,99.8,95.0,66.6,9.4,7.8,99.7,10.2,27.7,0.94,25,828,37,4.6,91.4,1.63,52,13.4,14.5,118,857,3.6,24,0.73,1.6,2024-12-14 14:21:57.381000,0.4000000000000001,0.9006666666666666,0.22730682670667668,0.2796474358974359,0.09999999999999994,0.17500000000000004,0.9,0.36,0.714,0.9333333333333323,0.625,0.6639999999999998,0.44000000000000006,0.96,0.7,0.14,0.23333333333333334,2009-Q3,10003.0,86.88361111111114
2009,PT,Q3,5.95,9246,10671,10660,2.36,565,500,869,1182,98.4,94.6,67.2,15.0,8.7,82.9,28.1,48.1,0.81,22,916,60,3.2,71.7,1.88,68,14.0,12.9,146,625,1.4,69,0.54,4.5,2024-12-14 14:21:57.381000,0.65,0.7486666666666667,0.6679169792448112,0.13181089743589744,0.5733333333333333,0.25,0.5800000000000001,0.92,0.25,0.46666666666666856,0.5749999999999993,0.6880000000000002,1.0,0.4400000000000004,0.4,0.58,1.0,2009-Q3,10192.333333333334,95.50083333333335
2009,RO,Q3,6.51,7853,11505,12627,1.69,812,333,770,468,97.1,97.4,75.0,11.8,15.3,75.6,31.3,45.7,0.8,22,960,34,3.5,65.0,0.89,99,12.9,10.0,104,644,4.8,22,0.6,1.5,2024-12-14 14:21:57.381000,0.8366666666666666,0.2843333333333333,0.8764691172793199,0.5258413461538461,0.12666666666666662,0.11250000000000004,0.0,0.08,0.288,0.03333333333333144,0.9250000000000007,1.0,0.68,0.40000000000000036,0.4,0.8,0.13333333333333333,2009-Q3,10661.666666666666,98.91027777777781
2009,SK,Q3,5.93,7568,10857,14299,1.87,674,540,913,546,99.9,93.5,57.7,10.7,10.2,74.4,34.6,29.5,0.81,28,842,40,4.9,93.7,0.88,85,16.0,10.3,130,522,1.2,57,0.9,2.0,2024-12-14 14:21:57.381000,0.6433333333333332,0.18933333333333333,0.7144286071517879,0.8607772435897436,0.24666666666666673,0.5,0.060000000000000143,0.6,0.044,0.9666666666666686,0.4375,0.3080000000000001,0.57,0.4400000000000004,1.0,0.21,0.3333333333333333,2009-Q3,10908.0,91.43944444444445
2009,SI,Q3,4.43,8540,9734,11478,1.6,849,261,537,631,99.0,90.8,54.3,8.8,15.4,86.7,36.0,26.6,0.77,23,972,46,3.7,73.4,1.98,66,14.5,12.1,147,577,1.4,74,0.75,1.1,2024-12-14 14:21:57.382000,0.14333333333333323,0.5133333333333333,0.43360840210052515,0.2956730769230769,0.06666666666666672,0.3125,0.41999999999999993,0.94,0.154,0.6666666666666666,0.09999999999999964,0.17199999999999988,0.38000000000000006,0.28000000000000025,0.5,0.86,0.5333333333333333,2009-Q3,9917.333333333334,99.08527777777778
2009,ES,Q3,4.84,8625,8516,14331,2.8,1569,408,869,1058,98.6,90.2,72.8,9.7,15.4,96.9,22.4,21.4,0.71,26,945,47,4.3,60.8,0.77,80,19.6,13.9,134,840,2.4,28,0.53,1.9,2024-12-14 14:21:57.382000,0.27999999999999997,0.5416666666666666,0.12903225806451613,0.8671875,0.8666666666666666,0.9500000000000002,0.78,0.68,0.68,0.5333333333333314,0.025000000000000355,0.9119999999999999,0.4699999999999999,0.040000000000000036,0.8,0.725,0.5666666666666667,2009-Q3,10490.666666666666,97.2259722222222
2009,SE,Q3,5.39,8198,11291,11859,2.97,661,215,844,408,99.4,97.2,64.2,7.2,14.4,77.5,30.7,21.1,0.92,27,810,41,4.3,65.8,1.82,64,15.0,12.2,148,678,4.2,84,0.98,2.5,2024-12-14 14:21:57.382000,0.4633333333333332,0.3993333333333333,0.8229557389347337,0.3719951923076923,0.9800000000000001,0.375,0.43999999999999984,0.96,0.356,0.8000000000000019,0.9000000000000004,0.5680000000000001,0.22000000000000003,0.8800000000000003,0.9,0.05,0.36666666666666664,2009-Q3,10449.333333333334,84.75305555555555
2009,AT,Q4,6.64,9046,8468,12555,1.64,1330,381,619,827,97.7,94.8,66.0,7.5,12.8,85.1,22.9,25.7,0.84,25,897,40,4.4,76.4,0.58,84,15.7,11.4,106,955,2.2,35,0.73,4.9,2024-12-14 14:21:57.382000,0.8799999999999999,0.682,0.11702925731432859,0.5114182692307693,0.09333333333333327,0.4624999999999999,0.2800000000000001,0.12,0.91,0.23333333333333428,0.5999999999999996,0.64,0.25,0.56,0.7,0.485,0.3333333333333333,2009-Q4,10023.0,94.19152777777776
2009,BE,Q4,4.05,8230,10719,10568,2.33,602,472,772,494,97.5,93.9,64.8,11.8,18.6,94.9,33.4,39.5,0.87,25,938,48,3.3,84.0,1.95,85,14.7,10.2,119,902,4.6,85,0.64,3.3,2024-12-14 14:21:57.382000,0.016666666666666607,0.41,0.6799199799949988,0.11338141025641026,0.5533333333333333,0.3374999999999999,0.039999999999999855,0.38,0.804,0.16666666666666666,0.4875000000000007,0.5919999999999999,0.68,0.6800000000000002,0.7,0.69,0.6,2009-Q4,9839.0,99.06583333333334
2009,BG,Q4,4.63,7142,8189,11511,1.75,1688,423,368,645,98.3,97.5,58.7,8.1,8.2,70.8,20.2,30.7,0.76,22,971,51,3.0,61.7,1.8,60,17.6,12.3,114,899,1.8,26,0.71,3.8,2024-12-14 14:21:57.383000,0.20999999999999996,0.04733333333333333,0.047261815453863466,0.30228365384615385,0.16666666666666666,0.7000000000000002,0.46000000000000013,0.28,0.798,0.4333333333333324,0.9375,0.3480000000000001,0.30999999999999994,0.2400000000000002,0.4,0.855,0.7,2009-Q4,8947.333333333334,97.78791666666667
2009,HR,Q4,4.07,7390,9130,12807,2.04,538,771,825,1169,98.3,91.4,69.6,6.1,18.6,75.5,12.5,21.7,0.83,20,848,55,4.3,68.6,1.94,54,17.2,13.5,117,545,1.2,66,0.52,1.2,2024-12-14 14:21:57.383000,0.023333333333333428,0.13,0.28257064266066517,0.5618990384615384,0.36000000000000004,0.6499999999999999,0.7,0.34,0.09,0.4333333333333324,0.1750000000000007,0.7839999999999998,0.10999999999999996,0.52,0.2,0.24,0.8333333333333334,2009-Q4,9775.666666666666,87.87194444444445
2009,CY,Q4,6.71,8251,11189,10447,1.99,1612,299,809,818,98.0,91.7,60.1,7.9,17.5,84.2,13.8,32.1,0.88,23,1000,38,4.3,90.1,1.54,96,18.1,11.1,123,822,2.3,66,0.95,1.7,2024-12-14 14:21:57.383000,0.9033333333333333,0.417,0.7974493623405852,0.08914262820512821,0.32666666666666666,0.7625000000000002,0.21999999999999992,0.46,0.644,0.3333333333333333,0.21250000000000036,0.4040000000000001,0.29000000000000004,0.7200000000000002,0.5,1.0,0.26666666666666666,2009-Q4,9962.333333333334,104.69222222222221
2009,CZ,Q4,4.02,7396,8640,11563,1.89,1650,500,857,423,98.5,98.0,56.2,8.1,17.2,91.8,11.2,28.9,0.88,25,852,59,4.6,93.7,1.74,94,15.6,10.6,117,655,1.8,22,0.92,3.8,2024-12-14 14:21:57.383000,0.006666666666666525,0.132,0.16004001000250062,0.31270032051282054,0.25999999999999995,0.44999999999999996,0.11999999999999993,0.34,0.31,0.5,1.0,0.2480000000000001,0.30999999999999994,0.7200000000000002,0.7,0.26,0.9666666666666667,2009-Q4,9199.666666666666,94.4638888888889
2009,DK,Q4,4.37,7376,9829,11785,1.92,601,271,872,836,98.7,90.9,51.3,14.7,19.5,75.7,22.8,33.7,0.82,27,931,36,3.7,72.1,1.19,79,15.1,12.8,139,721,1.2,26,1.0,3.3,2024-12-14 14:21:57.383000,0.12333333333333336,0.12533333333333332,0.4573643410852713,0.35717147435897434,0.27999999999999997,0.38749999999999996,0.5600000000000002,0.78,0.442,0.5666666666666677,0.11250000000000071,0.05199999999999989,0.97,0.48,0.9,0.655,0.2,2009-Q4,9663.333333333334,96.08708333333335
2009,EE,Q4,5.18,9574,9177,10104,1.81,1952,530,699,505,99.6,95.1,55.8,13.6,18.9,84.3,17.0,43.3,0.74,21,825,35,4.8,79.5,1.78,90,19.0,13.3,121,501,1.8,90,0.84,2.9,2024-12-14 14:21:57.384000,0.39333333333333326,0.858,0.2943235808952238,0.020432692307692308,0.2066666666666667,0.875,0.6600000000000001,0.42,0.002,0.8666666666666648,0.6374999999999993,0.23199999999999987,0.86,0.16000000000000014,0.3,0.125,0.16666666666666666,2009-Q4,9618.333333333334,88.21430555555555
2009,FI,Q4,5.31,8303,9712,14892,2.69,1935,400,696,977,98.8,95.7,70.3,13.6,18.8,87.5,12.6,37.6,0.93,24,910,47,4.9,93.0,1.49,99,17.8,10.0,127,919,1.9,92,0.84,4.1,2024-12-14 14:21:57.384000,0.43666666666666654,0.43433333333333335,0.42810702675668916,0.9795673076923077,0.7933333333333333,0.7250000000000001,0.0,0.54,0.838,0.5999999999999991,0.7125000000000004,0.8119999999999998,0.86,0.9200000000000004,0.6,0.55,0.5666666666666667,2009-Q4,10969.0,98.5797222222222
2009,FR,Q4,6.3,8334,11986,12390,2.12,918,241,574,878,98.1,93.2,56.7,8.2,17.6,77.4,10.4,45.9,0.86,18,849,52,3.0,86.8,0.89,79,15.1,10.5,145,600,2.1,82,0.91,2.3,2024-12-14 14:21:57.384000,0.7666666666666666,0.44466666666666665,0.9967491872968242,0.47836538461538464,0.4133333333333334,0.38749999999999996,0.1,0.9,0.2,0.36666666666666475,0.40000000000000036,0.2680000000000001,0.31999999999999995,0.6400000000000001,0.0,0.245,0.7333333333333333,2009-Q4,10903.333333333334,90.93069444444444
2009,DE,Q4,6.83,9817,8054,10266,2.21,541,441,914,812,97.7,93.6,58.6,8.7,5.5,84.5,36.8,27.5,0.91,26,870,44,4.2,75.2,1.3,88,13.9,12.7,107,837,4.2,38,0.62,4.2,2024-12-14 14:21:57.384000,0.9433333333333334,0.939,0.01350337584396099,0.052884615384615384,0.47333333333333333,0.23750000000000004,0.5399999999999998,0.14,0.674,0.23333333333333428,0.4499999999999993,0.3440000000000001,0.36999999999999994,0.8400000000000003,0.8,0.35,0.4666666666666667,2009-Q4,9379.0,92.67222222222222
2009,GR,Q4,4.76,8962,8701,13895,2.31,1485,465,858,950,97.3,96.9,61.8,12.8,3.0,81.4,32.9,24.6,0.77,27,995,59,3.6,69.3,1.47,71,15.2,11.7,146,781,3.0,75,0.54,3.6,2024-12-14 14:21:57.385000,0.25333333333333324,0.654,0.17529382345586397,0.7798477564102564,0.54,0.3999999999999999,0.33999999999999986,0.92,0.562,0.09999999999999905,0.8625000000000007,0.47199999999999986,0.78,0.28000000000000025,0.9,0.975,0.9666666666666667,2009-Q4,10519.333333333334,102.52180555555555
2009,HU,Q4,5.32,7221,10464,10102,2.58,1115,254,304,912,97.8,96.6,50.1,6.3,16.0,84.3,24.1,36.4,0.81,19,812,57,3.5,81.5,1.35,59,13.5,10.3,141,997,1.6,32,0.68,4.0,2024-12-14 14:21:57.385000,0.4400000000000001,0.07366666666666667,0.6161540385096274,0.020032051282051284,0.7200000000000001,0.1875,0.060000000000000143,0.82,0.994,0.2666666666666657,0.8249999999999993,0.0040000000000000565,0.12999999999999998,0.4400000000000004,0.1,0.06,0.9,2009-Q4,9262.333333333334,86.30499999999999
2009,IE,Q4,5.94,9514,10975,13538,2.9,1464,595,381,798,99.7,93.6,66.9,11.6,15.8,82.5,19.3,20.5,0.78,20,817,47,4.1,86.2,1.38,70,15.6,11.3,126,947,1.3,54,0.77,2.1,2024-12-14 14:21:57.385000,0.6466666666666668,0.838,0.743935983995999,0.7083333333333334,0.9333333333333332,0.44999999999999996,0.2600000000000001,0.52,0.894,0.9000000000000009,0.4499999999999993,0.6760000000000003,0.6599999999999999,0.3200000000000003,0.2,0.085,0.5666666666666667,2009-Q4,11342.333333333334,87.3026388888889
2009,IT,Q4,4.16,7860,9728,13742,2.79,1065,530,565,890,98.5,91.8,52.5,13.1,13.5,86.4,33.7,45.1,0.93,23,860,54,4.9,87.5,1.68,94,15.5,11.9,109,548,1.5,42,0.74,2.4,2024-12-14 14:21:57.385000,0.05333333333333338,0.2866666666666667,0.43210802700675166,0.749198717948718,0.86,0.4375,0.38000000000000006,0.18,0.096,0.5,0.22499999999999964,0.1,0.8099999999999999,0.9200000000000004,0.5,0.3,0.8,2009-Q4,10443.333333333334,94.04416666666667
2009,LV,Q4,6.69,7254,9688,13991,2.51,1847,442,657,874,99.5,90.0,53.9,11.1,19.6,75.9,26.4,23.5,0.9,19,858,40,4.1,90.4,0.87,93,12.5,13.3,147,554,1.2,59,0.67,1.1,2024-12-14 14:21:57.385000,0.8966666666666668,0.08466666666666667,0.4221055263815954,0.7990785256410257,0.6733333333333332,0.0625,0.6600000000000001,0.94,0.108,0.8333333333333334,0.0,0.15599999999999994,0.61,0.8000000000000003,0.1,0.29,0.3333333333333333,2009-Q4,10311.0,92.31611111111108
2009,LT,Q4,5.46,7782,10636,12798,2.57,1452,643,941,829,97.6,90.6,50.6,14.1,16.0,88.0,26.8,41.4,0.85,24,819,51,3.1,81.6,1.07,60,17.4,12.4,135,711,4.4,36,0.75,2.4,2024-12-14 14:21:57.385000,0.48666666666666664,0.26066666666666666,0.6591647911977995,0.5600961538461539,0.7133333333333333,0.6749999999999998,0.4800000000000001,0.7,0.422,0.1999999999999981,0.07499999999999929,0.024000000000000056,0.9099999999999999,0.6000000000000001,0.6,0.095,0.7,2009-Q4,10405.333333333334,86.88458333333334
2009,LU,Q4,4.45,9476,8110,10991,1.55,895,416,353,786,99.3,92.6,51.5,10.3,7.5,92.8,29.9,25.8,0.85,24,834,55,4.4,75.8,0.84,62,13.4,12.0,107,575,1.5,83,0.89,3.9,2024-12-14 14:21:57.386000,0.15000000000000005,0.8253333333333334,0.027506876719179795,0.19811698717948717,0.03333333333333336,0.17500000000000004,0.4,0.14,0.15,0.7666666666666657,0.3249999999999993,0.06,0.53,0.6000000000000001,0.6,0.17,0.8333333333333334,2009-Q4,9525.666666666666,88.25777777777775
2009,MT,Q4,5.79,8418,9098,11572,2.2,1341,307,705,890,98.9,91.2,72.2,7.0,3.5,87.9,38.5,31.5,0.77,23,859,41,4.9,66.5,1.07,60,14.0,10.1,131,950,3.8,48,0.55,2.2,2024-12-14 14:21:57.386000,0.5966666666666667,0.4726666666666667,0.2745686421605401,0.3145032051282051,0.4666666666666668,0.25,0.019999999999999928,0.62,0.9,0.6333333333333352,0.15000000000000036,0.8880000000000001,0.2,0.28000000000000025,0.5,0.295,0.36666666666666664,2009-Q4,9696.0,88.14013888888888
2009,NL,Q4,4.97,9183,9721,11853,1.68,614,238,986,512,97.5,94.4,73.1,11.9,9.3,92.1,27.0,23.4,0.89,25,883,57,4.4,85.1,1.51,52,16.7,12.0,124,579,2.9,80,0.89,4.0,2024-12-14 14:21:57.386000,0.32333333333333325,0.7276666666666667,0.43035758939734936,0.3707932692307692,0.11999999999999995,0.5874999999999999,0.4,0.48,0.158,0.16666666666666666,0.5500000000000007,0.9239999999999998,0.6900000000000001,0.7600000000000002,0.7,0.415,0.9,2009-Q4,10252.333333333334,92.63958333333333
2009,PL,Q4,5.52,9027,9594,11241,2.3,1176,270,676,538,98.8,97.7,63.7,12.7,2.3,89.8,20.8,36.0,0.72,27,934,49,3.5,63.7,0.76,57,16.4,10.1,120,531,3.3,52,0.56,4.1,2024-12-14 14:21:57.386000,0.5066666666666665,0.6756666666666666,0.3985996499124781,0.2481971153846154,0.5333333333333332,0.5499999999999998,0.019999999999999928,0.4,0.062,0.5999999999999991,0.9625000000000004,0.5480000000000002,0.7699999999999999,0.08000000000000007,0.9,0.67,0.6333333333333333,2009-Q4,9954.0,94.8302777777778
2009,PT,Q4,4.99,9045,10569,11269,2.1,881,354,518,553,98.4,97.3,73.7,8.3,8.7,98.2,18.7,46.4,0.89,28,816,43,4.1,88.4,1.17,67,15.7,12.0,114,505,1.2,94,0.57,2.7,2024-12-14 14:21:57.386000,0.33000000000000007,0.6816666666666666,0.6424106026506626,0.25380608974358976,0.4000000000000001,0.4624999999999999,0.4,0.28,0.01,0.46666666666666856,0.9124999999999996,0.9480000000000001,0.33000000000000007,0.7600000000000002,1.0,0.08,0.43333333333333335,2009-Q4,10294.333333333334,87.56944444444444
2009,RO,Q4,4.41,7143,8942,11975,2.32,1782,355,870,1145,99.0,90.5,64.6,12.1,2.6,73.9,11.6,22.7,0.72,26,884,55,3.1,77.7,1.11,64,19.8,14.4,111,599,4.8,97,0.86,5.0,2024-12-14 14:21:57.387000,0.13666666666666671,0.04766666666666667,0.2355588897224306,0.3952323717948718,0.5466666666666665,0.9750000000000001,0.8800000000000001,0.22,0.198,0.6666666666666666,0.0625,0.5839999999999997,0.71,0.08000000000000007,0.8,0.42,0.8333333333333334,2009-Q4,9353.333333333334,92.81361111111109
2009,SK,Q4,5.62,8926,11136,12671,2.0,918,509,572,460,98.5,92.9,63.3,11.2,19.5,82.6,23.4,47.6,0.72,25,830,36,5.0,77.5,1.93,58,13.9,10.3,127,513,3.6,63,0.63,4.2,2024-12-14 14:21:57.387000,0.54,0.642,0.784196049012253,0.5346554487179487,0.3333333333333333,0.23750000000000004,0.060000000000000143,0.54,0.026,0.5,0.3625000000000007,0.5319999999999999,0.6199999999999999,0.08000000000000007,0.7,0.15,0.2,2009-Q4,10911.0,86.27333333333335
2009,SI,Q4,4.39,7869,11604,11980,1.82,1066,624,528,1163,97.0,90.9,53.3,10.2,19.7,96.7,22.5,36.3,0.82,21,998,54,4.8,73.2,0.59,75,12.8,13.4,118,504,3.4,60,0.8,3.5,2024-12-14 14:21:57.387000,0.1299999999999999,0.2896666666666667,0.9012253063265816,0.39623397435897434,0.21333333333333337,0.10000000000000009,0.68,0.36,0.008,0.0,0.11250000000000071,0.1319999999999999,0.5199999999999999,0.48,0.3,0.99,0.8,2009-Q4,10484.333333333334,102.49833333333333
2009,ES,Q4,6.34,8106,9939,14870,1.69,1084,794,748,691,99.0,95.8,72.1,7.7,4.0,95.3,20.8,44.7,0.72,23,974,36,3.8,76.4,0.97,100,15.2,11.3,110,747,3.1,78,0.65,1.0,2024-12-14 14:21:57.387000,0.7799999999999999,0.36866666666666664,0.48487121780445114,0.9751602564102564,0.12666666666666662,0.3999999999999999,0.2600000000000001,0.2,0.494,0.6666666666666666,0.7249999999999996,0.8839999999999998,0.27,0.08000000000000007,0.5,0.87,0.2,2009-Q4,10971.666666666666,101.37833333333333
2009,SE,Q4,5.11,8942,11465,11439,1.91,1790,602,950,658,97.8,93.3,54.1,11.0,4.0,93.5,27.4,25.3,0.75,23,970,39,3.1,83.2,0.58,54,19.0,10.5,125,658,1.4,67,0.89,4.1,2024-12-14 14:21:57.387000,0.3700000000000001,0.6473333333333333,0.8664666166541636,0.2878605769230769,0.27333333333333326,0.875,0.1,0.5,0.316,0.2666666666666657,0.41249999999999964,0.16400000000000006,0.6,0.20000000000000018,0.5,0.85,0.3,2009-Q4,10615.333333333334,97.95666666666665
2010,AT,Q1,5.15,9859,10743,14986,1.99,1686,316,658,1004,98.6,93.9,62.5,8.5,16.5,85.4,25.5,24.3,0.71,28,970,53,4.5,73.9,0.61,58,13.2,12.7,145,621,2.0,29,0.81,2.4,2024-12-14 14:21:57.388000,0.38333333333333347,0.953,0.6859214803700925,0.9983974358974359,0.32666666666666666,0.1499999999999999,0.5399999999999998,0.9,0.242,0.5333333333333314,0.4875000000000007,0.5,0.35,0.040000000000000036,1.0,0.85,0.7666666666666667,2010-Q1,11862.666666666666,99.28138888888888
2010,BE,Q1,5.96,9587,9874,10014,2.05,893,278,618,520,97.3,95.9,53.5,13.4,15.3,93.1,24.4,31.2,0.79,26,959,30,3.9,68.9,1.95,63,14.4,14.3,135,575,3.7,52,0.65,1.0,2024-12-14 14:21:57.388000,0.6533333333333333,0.8623333333333333,0.46861715428857215,0.002403846153846154,0.36666666666666653,0.30000000000000004,0.8600000000000001,0.7,0.15,0.09999999999999905,0.7375000000000007,0.14,0.8400000000000001,0.3600000000000003,0.8,0.795,0.0,2010-Q1,9825.0,96.29124999999999
2010,BG,Q1,4.95,7902,9814,11075,1.7,1347,327,877,893,98.3,91.2,64.7,14.3,7.6,99.4,21.2,25.9,0.89,22,885,41,5.0,71.8,1.37,56,19.7,13.8,118,587,2.5,71,0.85,2.5,2024-12-14 14:21:57.388000,0.3166666666666667,0.3006666666666667,0.4536134033508377,0.21494391025641027,0.1333333333333333,0.9624999999999999,0.7600000000000001,0.36,0.174,0.4333333333333324,0.15000000000000036,0.5880000000000001,0.93,0.7600000000000002,0.4,0.425,0.36666666666666664,2010-Q1,9597.0,90.41763888888887
2010,HR,Q1,6.53,8001,9159,14915,2.19,1490,564,703,663,98.9,95.8,56.7,5.0,19.0,73.4,38.1,25.9,0.81,25,961,33,4.7,94.1,1.77,98,18.6,11.0,112,716,1.2,63,0.8,2.5,2024-12-14 14:21:57.388000,0.8433333333333334,0.33366666666666667,0.28982245561390346,0.9841746794871795,0.45999999999999996,0.8250000000000002,0.2,0.24,0.432,0.6333333333333352,0.7249999999999996,0.2680000000000001,0.0,0.4400000000000004,0.7,0.805,0.1,2010-Q1,10691.666666666666,101.70208333333333
2010,CY,Q1,4.14,9650,11794,14474,2.55,1759,248,600,886,98.2,97.1,53.7,7.4,4.4,74.6,31.7,47.6,0.7,27,843,54,4.3,93.6,0.82,90,18.0,14.0,112,805,2.8,95,0.66,2.1,2024-12-14 14:21:57.388000,0.04666666666666656,0.8833333333333333,0.948737184296074,0.8958333333333334,0.6999999999999998,0.75,0.8,0.24,0.61,0.40000000000000097,0.8874999999999993,0.1480000000000001,0.24000000000000005,0.0,0.9,0.215,0.8,2010-Q1,11972.666666666666,92.94458333333334
2010,CZ,Q1,5.95,9356,9441,14019,2.28,1538,499,305,1052,97.3,95.0,54.9,13.7,13.7,83.5,15.5,43.4,0.84,23,843,37,3.1,92.6,1.64,94,16.1,14.5,142,950,1.1,50,0.63,4.0,2024-12-14 14:21:57.388000,0.65,0.7853333333333333,0.3603400850212553,0.8046875,0.5199999999999999,0.5125000000000002,0.9,0.84,0.9,0.09999999999999905,0.625,0.19599999999999995,0.8699999999999999,0.56,0.5,0.215,0.23333333333333334,2010-Q1,10938.666666666666,91.39069444444443
2010,DK,Q1,5.77,7371,11445,11458,2.3,1089,375,578,912,99.8,97.3,59.2,9.4,12.2,90.8,23.7,27.2,0.75,25,940,54,4.0,91.8,0.95,94,14.8,11.2,100,539,1.1,45,0.63,1.9,2024-12-14 14:21:57.388000,0.5899999999999999,0.12366666666666666,0.8614653663415854,0.2916666666666667,0.5333333333333332,0.3500000000000001,0.23999999999999985,0.0,0.078,0.9333333333333323,0.9124999999999996,0.3680000000000001,0.44000000000000006,0.20000000000000018,0.7,0.7,0.8,2010-Q1,10091.333333333334,101.075
